#idim1(1) idim2(2) catim1(3) catim2(4) crap(5) crap(6) labpair[0,1](7) islearn[0,1](8)
194 119 2 7 0 0 0 0 
194 238 2 7 0 0 0 0 
194 240 2 7 0 0 0 0 
194 242 2 7 0 0 0 0 
194 244 2 7 0 0 0 0 
194 246 2 7 0 0 0 0 
194 248 2 7 0 0 0 0 
194 250 2 7 0 0 0 0 
194 252 2 7 0 0 0 0 
194 254 2 7 0 0 0 0 
196 101 2 7 0 0 0 0 
196 103 2 7 0 0 0 0 
196 105 2 7 0 0 0 0 
196 107 2 7 0 0 0 0 
196 109 2 7 0 0 0 0 
196 111 2 7 0 0 0 0 
196 113 2 7 0 0 0 0 
196 115 2 7 0 0 0 0 
196 117 2 7 0 0 0 0 
196 119 2 7 0 0 0 0 
196 238 2 7 0 0 0 0 
196 240 2 7 0 0 0 0 
196 242 2 7 0 0 0 0 
196 244 2 7 0 0 0 0 
196 246 2 7 0 0 0 0 
196 248 2 7 0 0 0 0 
196 250 2 7 0 0 0 0 
196 252 2 7 0 0 0 0 
196 254 2 7 0 0 0 0 
198 101 2 7 0 0 0 0 
198 103 2 7 0 0 0 0 
198 105 2 7 0 0 0 0 
198 107 2 7 0 0 0 0 
198 109 2 7 0 0 0 0 
198 111 2 7 0 0 0 0 
198 113 2 7 0 0 0 0 
198 115 2 7 0 0 0 0 
198 117 2 7 0 0 0 0 
198 119 2 7 0 0 0 0 
198 238 2 7 0 0 0 0 
198 240 2 7 0 0 0 0 
198 242 2 7 0 0 0 0 
198 244 2 7 0 0 0 0 
198 246 2 7 0 0 0 0 
198 248 2 7 0 0 0 0 
198 250 2 7 0 0 0 0 
198 252 2 7 0 0 0 0 
198 254 2 7 0 0 0 0 
200 101 2 7 0 0 0 0 
200 103 2 7 0 0 0 0 
200 105 2 7 0 0 0 0 
200 107 2 7 0 0 0 0 
200 109 2 7 0 0 0 0 
200 111 2 7 0 0 0 0 
200 113 2 7 0 0 0 0 
200 115 2 7 0 0 0 0 
200 117 2 7 0 0 0 0 
200 119 2 7 0 0 0 0 
200 238 2 7 0 0 0 0 
200 240 2 7 0 0 0 0 
200 242 2 7 0 0 0 0 
200 244 2 7 0 0 0 0 
200 246 2 7 0 0 0 0 
200 248 2 7 0 0 0 0 
200 250 2 7 0 0 0 0 
200 252 2 7 0 0 0 0 
200 254 2 7 0 0 0 0 
59 120 2 8 0 0 0 0 
59 121 2 8 0 0 0 0 
59 122 2 8 0 0 0 0 
59 123 2 8 0 0 0 0 
59 124 2 8 0 0 0 0 
59 125 2 8 0 0 0 0 
59 126 2 8 0 0 0 0 
59 127 2 8 0 0 0 0 
59 128 2 8 0 0 0 0 
59 167 2 8 0 0 0 0 
59 169 2 8 0 0 0 0 
59 171 2 8 0 0 0 0 
59 173 2 8 0 0 0 0 
59 175 2 8 0 0 0 0 
59 177 2 8 0 0 0 0 
59 179 2 8 0 0 0 0 
59 181 2 8 0 0 0 0 
59 183 2 8 0 0 0 0 
63 120 2 8 0 0 0 0 
63 121 2 8 0 0 0 0 
63 122 2 8 0 0 0 0 
63 123 2 8 0 0 0 0 
63 124 2 8 0 0 0 0 
63 125 2 8 0 0 0 0 
63 126 2 8 0 0 0 0 
63 127 2 8 0 0 0 0 
63 128 2 8 0 0 0 0 
63 167 2 8 0 0 0 0 
63 169 2 8 0 0 0 0 
63 171 2 8 0 0 0 0 
63 173 2 8 0 0 0 0 
63 175 2 8 0 0 0 0 
63 177 2 8 0 0 0 0 
63 179 2 8 0 0 0 0 
63 181 2 8 0 0 0 0 
63 183 2 8 0 0 0 0 
65 120 2 8 0 0 0 0 
65 121 2 8 0 0 0 0 
65 122 2 8 0 0 0 0 
65 123 2 8 0 0 0 0 
65 124 2 8 0 0 0 0 
65 125 2 8 0 0 0 0 
65 126 2 8 0 0 0 0 
65 127 2 8 0 0 0 0 
65 128 2 8 0 0 0 0 
65 167 2 8 0 0 0 0 
65 169 2 8 0 0 0 0 
65 171 2 8 0 0 0 0 
65 173 2 8 0 0 0 0 
65 175 2 8 0 0 0 0 
65 177 2 8 0 0 0 0 
65 179 2 8 0 0 0 0 
65 181 2 8 0 0 0 0 
65 183 2 8 0 0 0 0 
67 120 2 8 0 0 0 0 
67 121 2 8 0 0 0 0 
67 122 2 8 0 0 0 0 
67 123 2 8 0 0 0 0 
67 124 2 8 0 0 0 0 
67 125 2 8 0 0 0 0 
67 126 2 8 0 0 0 0 
67 127 2 8 0 0 0 0 
67 128 2 8 0 0 0 0 
67 167 2 8 0 0 0 0 
67 169 2 8 0 0 0 0 
67 171 2 8 0 0 0 0 
67 173 2 8 0 0 0 0 
67 175 2 8 0 0 0 0 
67 177 2 8 0 0 0 0 
67 179 2 8 0 0 0 0 
67 181 2 8 0 0 0 0 
67 183 2 8 0 0 0 0 
69 120 2 8 0 0 0 0 
69 121 2 8 0 0 0 0 
69 122 2 8 0 0 0 0 
69 123 2 8 0 0 0 0 
69 124 2 8 0 0 0 0 
69 125 2 8 0 0 0 0 
69 126 2 8 0 0 0 0 
69 127 2 8 0 0 0 0 
69 128 2 8 0 0 0 0 
69 167 2 8 0 0 0 0 
69 169 2 8 0 0 0 0 
69 171 2 8 0 0 0 0 
69 173 2 8 0 0 0 0 
69 175 2 8 0 0 0 0 
69 177 2 8 0 0 0 0 
69 179 2 8 0 0 0 0 
69 181 2 8 0 0 0 0 
69 183 2 8 0 0 0 0 
71 120 2 8 0 0 0 0 
71 121 2 8 0 0 0 0 
71 122 2 8 0 0 0 0 
71 123 2 8 0 0 0 0 
71 124 2 8 0 0 0 0 
71 125 2 8 0 0 0 0 
71 126 2 8 0 0 0 0 
71 127 2 8 0 0 0 0 
71 128 2 8 0 0 0 0 
71 167 2 8 0 0 0 0 
71 169 2 8 0 0 0 0 
71 171 2 8 0 0 0 0 
71 173 2 8 0 0 0 0 
71 175 2 8 0 0 0 0 
71 177 2 8 0 0 0 0 
71 179 2 8 0 0 0 0 
71 181 2 8 0 0 0 0 
71 183 2 8 0 0 0 0 
73 120 2 8 0 0 0 0 
73 121 2 8 0 0 0 0 
73 122 2 8 0 0 0 0 
73 123 2 8 0 0 0 0 
73 124 2 8 0 0 0 0 
73 125 2 8 0 0 0 0 
73 126 2 8 0 0 0 0 
73 127 2 8 0 0 0 0 
73 128 2 8 0 0 0 0 
73 167 2 8 0 0 0 0 
73 169 2 8 0 0 0 0 
73 171 2 8 0 0 0 0 
73 173 2 8 0 0 0 0 
73 175 2 8 0 0 0 0 
73 177 2 8 0 0 0 0 
73 179 2 8 0 0 0 0 
73 181 2 8 0 0 0 0 
73 183 2 8 0 0 0 0 
75 120 2 8 0 0 0 0 
75 121 2 8 0 0 0 0 
75 122 2 8 0 0 0 0 
75 123 2 8 0 0 0 0 
75 124 2 8 0 0 0 0 
75 125 2 8 0 0 0 0 
75 126 2 8 0 0 0 0 
75 127 2 8 0 0 0 0 
75 128 2 8 0 0 0 0 
75 167 2 8 0 0 0 0 
75 169 2 8 0 0 0 0 
75 171 2 8 0 0 0 0 
75 173 2 8 0 0 0 0 
75 175 2 8 0 0 0 0 
75 177 2 8 0 0 0 0 
75 179 2 8 0 0 0 0 
75 181 2 8 0 0 0 0 
75 183 2 8 0 0 0 0 
77 120 2 8 0 0 0 0 
77 121 2 8 0 0 0 0 
77 122 2 8 0 0 0 0 
77 123 2 8 0 0 0 0 
77 124 2 8 0 0 0 0 
77 125 2 8 0 0 0 0 
77 126 2 8 0 0 0 0 
77 127 2 8 0 0 0 0 
77 128 2 8 0 0 0 0 
77 167 2 8 0 0 0 0 
77 169 2 8 0 0 0 0 
77 171 2 8 0 0 0 0 
77 173 2 8 0 0 0 0 
77 175 2 8 0 0 0 0 
77 177 2 8 0 0 0 0 
77 179 2 8 0 0 0 0 
77 181 2 8 0 0 0 0 
77 183 2 8 0 0 0 0 
79 120 2 8 0 0 0 0 
79 121 2 8 0 0 0 0 
79 122 2 8 0 0 0 0 
79 123 2 8 0 0 0 0 
79 124 2 8 0 0 0 0 
79 125 2 8 0 0 0 0 
79 126 2 8 0 0 0 0 
79 127 2 8 0 0 0 0 
79 128 2 8 0 0 0 0 
79 167 2 8 0 0 0 0 
79 169 2 8 0 0 0 0 
79 171 2 8 0 0 0 0 
79 173 2 8 0 0 0 0 
79 175 2 8 0 0 0 0 
79 177 2 8 0 0 0 0 
79 179 2 8 0 0 0 0 
79 181 2 8 0 0 0 0 
79 183 2 8 0 0 0 0 
184 120 2 8 0 0 0 0 
184 121 2 8 0 0 0 0 
184 122 2 8 0 0 0 0 
184 123 2 8 0 0 0 0 
184 124 2 8 0 0 0 0 
184 125 2 8 0 0 0 0 
184 126 2 8 0 0 0 0 
184 127 2 8 0 0 0 0 
184 128 2 8 0 0 0 0 
184 167 2 8 0 0 0 0 
184 169 2 8 0 0 0 0 
184 171 2 8 0 0 0 0 
184 173 2 8 0 0 0 0 
184 175 2 8 0 0 0 0 
184 177 2 8 0 0 0 0 
184 179 2 8 0 0 0 0 
184 181 2 8 0 0 0 0 
184 183 2 8 0 0 0 0 
186 120 2 8 0 0 0 0 
186 121 2 8 0 0 0 0 
186 122 2 8 0 0 0 0 
186 123 2 8 0 0 0 0 
186 124 2 8 0 0 0 0 
186 125 2 8 0 0 0 0 
186 126 2 8 0 0 0 0 
186 127 2 8 0 0 0 0 
186 128 2 8 0 0 0 0 
186 167 2 8 0 0 0 0 
186 169 2 8 0 0 0 0 
186 171 2 8 0 0 0 0 
186 173 2 8 0 0 0 0 
186 175 2 8 0 0 0 0 
186 177 2 8 0 0 0 0 
186 179 2 8 0 0 0 0 
186 181 2 8 0 0 0 0 
186 183 2 8 0 0 0 0 
188 120 2 8 0 0 0 0 
188 121 2 8 0 0 0 0 
188 122 2 8 0 0 0 0 
188 123 2 8 0 0 0 0 
188 124 2 8 0 0 0 0 
188 125 2 8 0 0 0 0 
188 126 2 8 0 0 0 0 
188 127 2 8 0 0 0 0 
188 128 2 8 0 0 0 0 
188 167 2 8 0 0 0 0 
188 169 2 8 0 0 0 0 
188 171 2 8 0 0 0 0 
188 173 2 8 0 0 0 0 
188 175 2 8 0 0 0 0 
188 177 2 8 0 0 0 0 
188 179 2 8 0 0 0 0 
188 181 2 8 0 0 0 0 
188 183 2 8 0 0 0 0 
190 120 2 8 0 0 0 0 
190 121 2 8 0 0 0 0 
190 122 2 8 0 0 0 0 
190 123 2 8 0 0 0 0 
190 124 2 8 0 0 0 0 
190 125 2 8 0 0 0 0 
190 126 2 8 0 0 0 0 
190 127 2 8 0 0 0 0 
190 128 2 8 0 0 0 0 
190 167 2 8 0 0 0 0 
190 169 2 8 0 0 0 0 
190 171 2 8 0 0 0 0 
190 173 2 8 0 0 0 0 
190 175 2 8 0 0 0 0 
190 177 2 8 0 0 0 0 
190 179 2 8 0 0 0 0 
190 181 2 8 0 0 0 0 
190 183 2 8 0 0 0 0 
192 120 2 8 0 0 0 0 
192 121 2 8 0 0 0 0 
192 122 2 8 0 0 0 0 
192 123 2 8 0 0 0 0 
192 124 2 8 0 0 0 0 
192 125 2 8 0 0 0 0 
192 126 2 8 0 0 0 0 
192 127 2 8 0 0 0 0 
192 128 2 8 0 0 0 0 
192 167 2 8 0 0 0 0 
192 169 2 8 0 0 0 0 
192 171 2 8 0 0 0 0 
192 173 2 8 0 0 0 0 
192 175 2 8 0 0 0 0 
192 177 2 8 0 0 0 0 
192 179 2 8 0 0 0 0 
192 181 2 8 0 0 0 0 
192 183 2 8 0 0 0 0 
194 120 2 8 0 0 0 0 
194 121 2 8 0 0 0 0 
194 122 2 8 0 0 0 0 
194 123 2 8 0 0 0 0 
194 124 2 8 0 0 0 0 
194 125 2 8 0 0 0 0 
194 126 2 8 0 0 0 0 
194 127 2 8 0 0 0 0 
194 128 2 8 0 0 0 0 
194 167 2 8 0 0 0 0 
194 169 2 8 0 0 0 0 
194 171 2 8 0 0 0 0 
194 173 2 8 0 0 0 0 
194 175 2 8 0 0 0 0 
194 177 2 8 0 0 0 0 
194 179 2 8 0 0 0 0 
194 181 2 8 0 0 0 0 
194 183 2 8 0 0 0 0 
196 120 2 8 0 0 0 0 
196 121 2 8 0 0 0 0 
196 122 2 8 0 0 0 0 
196 123 2 8 0 0 0 0 
196 124 2 8 0 0 0 0 
196 125 2 8 0 0 0 0 
196 126 2 8 0 0 0 0 
196 127 2 8 0 0 0 0 
196 128 2 8 0 0 0 0 
196 167 2 8 0 0 0 0 
196 169 2 8 0 0 0 0 
196 171 2 8 0 0 0 0 
196 173 2 8 0 0 0 0 
196 175 2 8 0 0 0 0 
196 177 2 8 0 0 0 0 
196 179 2 8 0 0 0 0 
196 181 2 8 0 0 0 0 
196 183 2 8 0 0 0 0 
198 120 2 8 0 0 0 0 
198 121 2 8 0 0 0 0 
198 122 2 8 0 0 0 0 
198 123 2 8 0 0 0 0 
198 124 2 8 0 0 0 0 
198 125 2 8 0 0 0 0 
198 126 2 8 0 0 0 0 
198 127 2 8 0 0 0 0 
198 128 2 8 0 0 0 0 
198 167 2 8 0 0 0 0 
198 169 2 8 0 0 0 0 
198 171 2 8 0 0 0 0 
198 173 2 8 0 0 0 0 
198 175 2 8 0 0 0 0 
198 177 2 8 0 0 0 0 
198 179 2 8 0 0 0 0 
198 181 2 8 0 0 0 0 
198 183 2 8 0 0 0 0 
200 120 2 8 0 0 0 0 
200 121 2 8 0 0 0 0 
200 122 2 8 0 0 0 0 
200 123 2 8 0 0 0 0 
200 124 2 8 0 0 0 0 
200 125 2 8 0 0 0 0 
200 126 2 8 0 0 0 0 
200 127 2 8 0 0 0 0 
200 128 2 8 0 0 0 0 
200 167 2 8 0 0 0 0 
200 169 2 8 0 0 0 0 
200 171 2 8 0 0 0 0 
200 173 2 8 0 0 0 0 
200 175 2 8 0 0 0 0 
200 177 2 8 0 0 0 0 
200 179 2 8 0 0 0 0 
200 181 2 8 0 0 0 0 
200 183 2 8 0 0 0 0 
59 80 2 15 0 0 0 0 
59 82 2 15 0 0 0 0 
59 84 2 15 0 0 0 0 
59 86 2 15 0 0 0 0 
59 89 2 15 0 0 0 0 
59 91 2 15 0 0 0 0 
59 93 2 15 0 0 0 0 
59 95 2 15 0 0 0 0 
59 97 2 15 0 0 0 0 
59 99 2 15 0 0 0 0 
59 166 2 15 0 0 0 0 
59 168 2 15 0 0 0 0 
59 170 2 15 0 0 0 0 
59 172 2 15 0 0 0 0 
59 174 2 15 0 0 0 0 
59 176 2 15 0 0 0 0 
59 178 2 15 0 0 0 0 
59 180 2 15 0 0 0 0 
59 182 2 15 0 0 0 0 
63 80 2 15 0 0 0 0 
63 82 2 15 0 0 0 0 
63 84 2 15 0 0 0 0 
63 86 2 15 0 0 0 0 
63 89 2 15 0 0 0 0 
63 91 2 15 0 0 0 0 
63 93 2 15 0 0 0 0 
63 95 2 15 0 0 0 0 
63 97 2 15 0 0 0 0 
63 99 2 15 0 0 0 0 
63 166 2 15 0 0 0 0 
63 168 2 15 0 0 0 0 
63 170 2 15 0 0 0 0 
63 172 2 15 0 0 0 0 
63 174 2 15 0 0 0 0 
63 176 2 15 0 0 0 0 
63 178 2 15 0 0 0 0 
63 180 2 15 0 0 0 0 
63 182 2 15 0 0 0 0 
65 80 2 15 0 0 0 0 
65 82 2 15 0 0 0 0 
65 84 2 15 0 0 0 0 
65 86 2 15 0 0 0 0 
65 89 2 15 0 0 0 0 
65 91 2 15 0 0 0 0 
65 93 2 15 0 0 0 0 
65 95 2 15 0 0 0 0 
65 97 2 15 0 0 0 0 
65 99 2 15 0 0 0 0 
65 166 2 15 0 0 0 0 
65 168 2 15 0 0 0 0 
65 170 2 15 0 0 0 0 
65 172 2 15 0 0 0 0 
65 174 2 15 0 0 0 0 
65 176 2 15 0 0 0 0 
65 178 2 15 0 0 0 0 
65 180 2 15 0 0 0 0 
65 182 2 15 0 0 0 0 
67 80 2 15 0 0 0 0 
67 82 2 15 0 0 0 0 
67 84 2 15 0 0 0 0 
67 86 2 15 0 0 0 0 
67 89 2 15 0 0 0 0 
67 91 2 15 0 0 0 0 
67 93 2 15 0 0 0 0 
67 95 2 15 0 0 0 0 
67 97 2 15 0 0 0 0 
67 99 2 15 0 0 0 0 
67 166 2 15 0 0 0 0 
67 168 2 15 0 0 0 0 
67 170 2 15 0 0 0 0 
67 172 2 15 0 0 0 0 
67 174 2 15 0 0 0 0 
67 176 2 15 0 0 0 0 
67 178 2 15 0 0 0 0 
67 180 2 15 0 0 0 0 
67 182 2 15 0 0 0 0 
69 80 2 15 0 0 0 0 
69 82 2 15 0 0 0 0 
69 84 2 15 0 0 0 0 
69 86 2 15 0 0 0 0 
69 89 2 15 0 0 0 0 
69 91 2 15 0 0 0 0 
69 93 2 15 0 0 0 0 
69 95 2 15 0 0 0 0 
69 97 2 15 0 0 0 0 
69 99 2 15 0 0 0 0 
69 166 2 15 0 0 0 0 
69 168 2 15 0 0 0 0 
69 170 2 15 0 0 0 0 
69 172 2 15 0 0 0 0 
69 174 2 15 0 0 0 0 
69 176 2 15 0 0 0 0 
69 178 2 15 0 0 0 0 
69 180 2 15 0 0 0 0 
69 182 2 15 0 0 0 0 
71 80 2 15 0 0 0 0 
71 82 2 15 0 0 0 0 
71 84 2 15 0 0 0 0 
71 86 2 15 0 0 0 0 
71 89 2 15 0 0 0 0 
71 91 2 15 0 0 0 0 
71 93 2 15 0 0 0 0 
71 95 2 15 0 0 0 0 
71 97 2 15 0 0 0 0 
71 99 2 15 0 0 0 0 
71 166 2 15 0 0 0 0 
71 168 2 15 0 0 0 0 
71 170 2 15 0 0 0 0 
71 172 2 15 0 0 0 0 
71 174 2 15 0 0 0 0 
71 176 2 15 0 0 0 0 
71 178 2 15 0 0 0 0 
71 180 2 15 0 0 0 0 
71 182 2 15 0 0 0 0 
73 80 2 15 0 0 0 0 
73 82 2 15 0 0 0 0 
73 84 2 15 0 0 0 0 
73 86 2 15 0 0 0 0 
73 89 2 15 0 0 0 0 
73 91 2 15 0 0 0 0 
73 93 2 15 0 0 0 0 
73 95 2 15 0 0 0 0 
73 97 2 15 0 0 0 0 
73 99 2 15 0 0 0 0 
73 166 2 15 0 0 0 0 
73 168 2 15 0 0 0 0 
73 170 2 15 0 0 0 0 
73 172 2 15 0 0 0 0 
73 174 2 15 0 0 0 0 
73 176 2 15 0 0 0 0 
73 178 2 15 0 0 0 0 
73 180 2 15 0 0 0 0 
73 182 2 15 0 0 0 0 
75 80 2 15 0 0 0 0 
75 82 2 15 0 0 0 0 
75 84 2 15 0 0 0 0 
75 86 2 15 0 0 0 0 
75 89 2 15 0 0 0 0 
75 91 2 15 0 0 0 0 
75 93 2 15 0 0 0 0 
75 95 2 15 0 0 0 0 
75 97 2 15 0 0 0 0 
75 99 2 15 0 0 0 0 
75 166 2 15 0 0 0 0 
75 168 2 15 0 0 0 0 
75 170 2 15 0 0 0 0 
75 172 2 15 0 0 0 0 
75 174 2 15 0 0 0 0 
75 176 2 15 0 0 0 0 
75 178 2 15 0 0 0 0 
75 180 2 15 0 0 0 0 
75 182 2 15 0 0 0 0 
77 80 2 15 0 0 0 0 
77 82 2 15 0 0 0 0 
77 84 2 15 0 0 0 0 
77 86 2 15 0 0 0 0 
77 89 2 15 0 0 0 0 
77 91 2 15 0 0 0 0 
77 93 2 15 0 0 0 0 
77 95 2 15 0 0 0 0 
77 97 2 15 0 0 0 0 
77 99 2 15 0 0 0 0 
77 166 2 15 0 0 0 0 
77 168 2 15 0 0 0 0 
77 170 2 15 0 0 0 0 
77 172 2 15 0 0 0 0 
77 174 2 15 0 0 0 0 
77 176 2 15 0 0 0 0 
77 178 2 15 0 0 0 0 
77 180 2 15 0 0 0 0 
77 182 2 15 0 0 0 0 
79 80 2 15 0 0 0 0 
79 82 2 15 0 0 0 0 
79 84 2 15 0 0 0 0 
79 86 2 15 0 0 0 0 
79 89 2 15 0 0 0 0 
79 91 2 15 0 0 0 0 
79 93 2 15 0 0 0 0 
79 95 2 15 0 0 0 0 
79 97 2 15 0 0 0 0 
79 99 2 15 0 0 0 0 
79 166 2 15 0 0 0 0 
79 168 2 15 0 0 0 0 
79 170 2 15 0 0 0 0 
79 172 2 15 0 0 0 0 
79 174 2 15 0 0 0 0 
79 176 2 15 0 0 0 0 
79 178 2 15 0 0 0 0 
79 180 2 15 0 0 0 0 
79 182 2 15 0 0 0 0 
184 80 2 15 0 0 0 0 
184 82 2 15 0 0 0 0 
184 84 2 15 0 0 0 0 
184 86 2 15 0 0 0 0 
184 89 2 15 0 0 0 0 
184 91 2 15 0 0 0 0 
184 93 2 15 0 0 0 0 
184 95 2 15 0 0 0 0 
184 97 2 15 0 0 0 0 
184 99 2 15 0 0 0 0 
184 166 2 15 0 0 0 0 
184 168 2 15 0 0 0 0 
184 170 2 15 0 0 0 0 
184 172 2 15 0 0 0 0 
184 174 2 15 0 0 0 0 
184 176 2 15 0 0 0 0 
184 178 2 15 0 0 0 0 
184 180 2 15 0 0 0 0 
184 182 2 15 0 0 0 0 
186 80 2 15 0 0 0 0 
186 82 2 15 0 0 0 0 
186 84 2 15 0 0 0 0 
186 86 2 15 0 0 0 0 
186 89 2 15 0 0 0 0 
186 91 2 15 0 0 0 0 
186 93 2 15 0 0 0 0 
186 95 2 15 0 0 0 0 
186 97 2 15 0 0 0 0 
186 99 2 15 0 0 0 0 
186 166 2 15 0 0 0 0 
186 168 2 15 0 0 0 0 
186 170 2 15 0 0 0 0 
186 172 2 15 0 0 0 0 
186 174 2 15 0 0 0 0 
186 176 2 15 0 0 0 0 
186 178 2 15 0 0 0 0 
186 180 2 15 0 0 0 0 
186 182 2 15 0 0 0 0 
188 80 2 15 0 0 0 0 
188 82 2 15 0 0 0 0 
188 84 2 15 0 0 0 0 
188 86 2 15 0 0 0 0 
188 89 2 15 0 0 0 0 
188 91 2 15 0 0 0 0 
188 93 2 15 0 0 0 0 
188 95 2 15 0 0 0 0 
188 97 2 15 0 0 0 0 
188 99 2 15 0 0 0 0 
188 166 2 15 0 0 0 0 
188 168 2 15 0 0 0 0 
188 170 2 15 0 0 0 0 
188 172 2 15 0 0 0 0 
188 174 2 15 0 0 0 0 
188 176 2 15 0 0 0 0 
188 178 2 15 0 0 0 0 
188 180 2 15 0 0 0 0 
188 182 2 15 0 0 0 0 
190 80 2 15 0 0 0 0 
190 82 2 15 0 0 0 0 
190 84 2 15 0 0 0 0 
190 86 2 15 0 0 0 0 
190 89 2 15 0 0 0 0 
190 91 2 15 0 0 0 0 
190 93 2 15 0 0 0 0 
190 95 2 15 0 0 0 0 
190 97 2 15 0 0 0 0 
190 99 2 15 0 0 0 0 
190 166 2 15 0 0 0 0 
190 168 2 15 0 0 0 0 
190 170 2 15 0 0 0 0 
190 172 2 15 0 0 0 0 
190 174 2 15 0 0 0 0 
190 176 2 15 0 0 0 0 
190 178 2 15 0 0 0 0 
190 180 2 15 0 0 0 0 
190 182 2 15 0 0 0 0 
192 80 2 15 0 0 0 0 
192 82 2 15 0 0 0 0 
192 84 2 15 0 0 0 0 
192 86 2 15 0 0 0 0 
192 89 2 15 0 0 0 0 
192 91 2 15 0 0 0 0 
192 93 2 15 0 0 0 0 
192 95 2 15 0 0 0 0 
192 97 2 15 0 0 0 0 
192 99 2 15 0 0 0 0 
192 166 2 15 0 0 0 0 
192 168 2 15 0 0 0 0 
192 170 2 15 0 0 0 0 
192 172 2 15 0 0 0 0 
192 174 2 15 0 0 0 0 
192 176 2 15 0 0 0 0 
192 178 2 15 0 0 0 0 
192 180 2 15 0 0 0 0 
192 182 2 15 0 0 0 0 
194 80 2 15 0 0 0 0 
194 82 2 15 0 0 0 0 
194 84 2 15 0 0 0 0 
194 86 2 15 0 0 0 0 
194 89 2 15 0 0 0 0 
194 91 2 15 0 0 0 0 
194 93 2 15 0 0 0 0 
194 95 2 15 0 0 0 0 
194 97 2 15 0 0 0 0 
194 99 2 15 0 0 0 0 
194 166 2 15 0 0 0 0 
194 168 2 15 0 0 0 0 
194 170 2 15 0 0 0 0 
194 172 2 15 0 0 0 0 
194 174 2 15 0 0 0 0 
194 176 2 15 0 0 0 0 
194 178 2 15 0 0 0 0 
194 180 2 15 0 0 0 0 
194 182 2 15 0 0 0 0 
196 80 2 15 0 0 0 0 
196 82 2 15 0 0 0 0 
196 84 2 15 0 0 0 0 
196 86 2 15 0 0 0 0 
196 89 2 15 0 0 0 0 
196 91 2 15 0 0 0 0 
196 93 2 15 0 0 0 0 
196 95 2 15 0 0 0 0 
196 97 2 15 0 0 0 0 
196 99 2 15 0 0 0 0 
196 166 2 15 0 0 0 0 
196 168 2 15 0 0 0 0 
196 170 2 15 0 0 0 0 
196 172 2 15 0 0 0 0 
196 174 2 15 0 0 0 0 
196 176 2 15 0 0 0 0 
196 178 2 15 0 0 0 0 
196 180 2 15 0 0 0 0 
196 182 2 15 0 0 0 0 
198 80 2 15 0 0 0 0 
198 82 2 15 0 0 0 0 
198 84 2 15 0 0 0 0 
198 86 2 15 0 0 0 0 
198 89 2 15 0 0 0 0 
198 91 2 15 0 0 0 0 
198 93 2 15 0 0 0 0 
198 95 2 15 0 0 0 0 
198 97 2 15 0 0 0 0 
198 99 2 15 0 0 0 0 
198 166 2 15 0 0 0 0 
198 168 2 15 0 0 0 0 
198 170 2 15 0 0 0 0 
198 172 2 15 0 0 0 0 
198 174 2 15 0 0 0 0 
198 176 2 15 0 0 0 0 
198 178 2 15 0 0 0 0 
198 180 2 15 0 0 0 0 
198 182 2 15 0 0 0 0 
200 80 2 15 0 0 0 0 
200 82 2 15 0 0 0 0 
200 84 2 15 0 0 0 0 
200 86 2 15 0 0 0 0 
200 89 2 15 0 0 0 0 
200 91 2 15 0 0 0 0 
200 93 2 15 0 0 0 0 
200 95 2 15 0 0 0 0 
200 97 2 15 0 0 0 0 
200 99 2 15 0 0 0 0 
200 166 2 15 0 0 0 0 
200 168 2 15 0 0 0 0 
200 170 2 15 0 0 0 0 
200 172 2 15 0 0 0 0 
200 174 2 15 0 0 0 0 
200 176 2 15 0 0 0 0 
200 178 2 15 0 0 0 0 
200 180 2 15 0 0 0 0 
200 182 2 15 0 0 0 0 
58 100 3 5 0 0 0 0 
58 102 3 5 0 0 0 0 
58 104 3 5 0 0 0 0 
58 106 3 5 0 0 0 0 
58 108 3 5 0 0 0 0 
58 110 3 5 0 0 0 0 
58 112 3 5 0 0 0 0 
58 114 3 5 0 0 0 0 
58 116 3 5 0 0 0 0 
58 118 3 5 0 0 0 0 
58 129 3 5 0 0 0 0 
58 131 3 5 0 0 0 0 
58 133 3 5 0 0 0 0 
58 136 3 5 0 0 0 0 
58 138 3 5 0 0 0 0 
58 140 3 5 0 0 0 0 
58 142 3 5 0 0 0 0 
58 144 3 5 0 0 0 0 
58 146 3 5 0 0 0 0 
62 100 3 5 0 0 0 0 
62 102 3 5 0 0 0 0 
62 104 3 5 0 0 0 0 
62 106 3 5 0 0 0 0 
62 108 3 5 0 0 0 0 
62 110 3 5 0 0 0 0 
62 112 3 5 0 0 0 0 
62 114 3 5 0 0 0 0 
62 116 3 5 0 0 0 0 
62 118 3 5 0 0 0 0 
62 129 3 5 0 0 0 0 
62 131 3 5 0 0 0 0 
62 133 3 5 0 0 0 0 
62 136 3 5 0 0 0 0 
62 138 3 5 0 0 0 0 
62 140 3 5 0 0 0 0 
62 142 3 5 0 0 0 0 
62 144 3 5 0 0 0 0 
62 146 3 5 0 0 0 0 
64 100 3 5 0 0 0 0 
64 102 3 5 0 0 0 0 
64 104 3 5 0 0 0 0 
64 106 3 5 0 0 0 0 
64 108 3 5 0 0 0 0 
64 110 3 5 0 0 0 0 
64 112 3 5 0 0 0 0 
64 114 3 5 0 0 0 0 
64 116 3 5 0 0 0 0 
64 118 3 5 0 0 0 0 
64 129 3 5 0 0 0 0 
64 131 3 5 0 0 0 0 
